income,debt_ratio,missed_payments,credit_history_months,label
50406.86,0.2875,0,186,1
69844.0,0.8427,0,19,0
62637.65,0.1864,0,186,1
65454.96,0.0806,1,190,1
162724.16,0.1201,1,84,1
61618.24,0.6724,0,66,0
46384.66,0.7767,0,174,0
138955.12,0.3692,0,28,1
52132.3,0.5927,1,56,0
29076.04,0.3929,0,66,0
42899.71,0.6893,0,135,0
34167.69,0.6692,2,142,0
26635.91,0.3672,1,141,0
50850.4,0.1907,1,90,1
58011.86,0.7846,1,177,0
101848.08,0.3927,0,356,1
79477.62,0.5441,2,74,0
77864.5,0.074,2,280,1
40056.87,0.2093,0,161,1
89162.87,0.1723,1,154,1
111977.67,0.0445,2,98,0
71507.45,0.2259,1,116,1
72412.4,0.1301,0,113,1
33890.45,0.3031,2,318,0
96229.97,0.674,0,76,0
133435.53,0.1446,0,59,1
69239.62,0.2469,1,66,0
45822.9,0.1524,1,107,1
55664.75,0.1926,4,118,0
49553.62,0.0864,0,58,1
50909.14,0.3703,0,268,1
80144.97,0.4345,1,61,0
67897.8,0.5898,1,76,0
94067.84,0.161,2,122,0
70749.88,0.4203,0,149,1
40585.27,0.1031,0,38,1
47795.59,0.3615,2,293,0
46477.4,0.194,2,95,0
55055.03,0.1231,1,239,1
134271.77,0.1229,0,124,1
144307.95,0.0938,0,73,1
87244.56,0.6952,0,149,1
63161.09,0.4246,0,243,1
32443.54,0.0485,0,172,1
66105.27,0.3226,1,177,1
41961.03,0.2819,0,70,1
124708.57,0.3087,1,38,0
29063.91,0.5794,0,126,0
71183.62,0.4109,0,44,1
40400.29,0.0407,0,138,1
59618.32,0.4821,0,107,1
80799.87,0.6284,2,113,0
94834.25,0.3414,0,96,1
58261.07,0.1555,0,91,1
84334.6,0.4973,0,58,1
44439.7,0.0752,2,82,0
66869.1,0.1293,0,205,1
93994.67,0.2798,1,88,0
69525.21,0.3522,1,112,0
47183.3,0.3193,1,70,0
52808.68,0.423,0,146,0
94565.24,0.1464,2,73,0
36631.72,0.157,0,194,1
39146.18,0.2023,1,70,0
78489.09,0.54,0,38,1
49137.87,0.4096,1,86,0
31136.12,0.5789,2,37,0
109959.61,0.5664,1,156,1
36504.1,0.2097,0,70,1
54734.88,0.3471,0,262,1
45306.95,0.3869,1,86,0
52367.55,0.1445,0,85,1
40212.02,0.4606,1,88,0
82571.98,0.5247,0,182,1
62935.81,0.2803,1,17,0
93213.15,0.6018,0,131,1
45518.51,0.428,0,266,1
156351.16,0.1803,0,109,1
25410.25,0.2641,0,42,0
29339.48,0.6722,1,216,0
131779.87,0.5686,2,135,0
74110.96,0.1432,0,226,1
69816.37,0.1897,1,122,0
72698.34,0.1828,0,79,1
77423.32,0.3682,1,92,0
68521.0,0.1875,0,108,1
38767.71,0.457,0,152,0
86524.76,0.1993,0,71,1
80604.13,0.2013,0,103,1
113867.87,0.3893,1,48,1
132443.11,0.3912,0,88,1
69474.44,0.256,0,122,1
34461.67,0.3465,0,158,1
132937.63,0.1274,1,152,1
37866.9,0.1529,0,234,1
69708.94,0.3855,1,69,0
53341.49,0.4569,0,53,1
49326.59,0.2759,1,95,0
84451.7,0.3843,0,131,1
66836.65,0.7643,0,87,0
75429.87,0.449,1,43,0
41478.94,0.1809,0,104,1
55362.97,0.1569,0,55,1
42349.39,0.3762,0,107,1
54743.71,0.5427,0,30,0
56758.29,0.2433,1,177,1
137301.82,0.5186,1,41,1
53277.81,0.4469,1,65,0
23005.32,0.7769,0,200,0
112172.28,0.1768,1,113,0
73289.07,0.1558,0,204,1
56446.32,0.3877,1,138,0
49180.53,0.6755,0,151,0
39100.22,0.3208,0,99,1
143217.77,0.3168,0,215,1
61287.44,0.2253,0,95,1
27392.16,0.5594,2,45,0
69388.96,0.2329,1,221,1
103030.18,0.5054,1,206,1
64240.92,0.608,0,65,0
39906.04,0.4568,0,57,0
38331.09,0.2884,2,274,0
39624.64,0.6108,0,145,0
118746.48,0.536,0,73,1
57974.07,0.3007,0,107,0
28129.5,0.1009,1,64,0
71172.39,0.3586,2,130,0
63797.33,0.2591,0,331,1
48922.71,0.412,0,257,1
37828.46,0.3482,1,100,0
37095.36,0.4965,0,129,0
97634.4,0.2135,1,123,1
66928.54,0.2202,0,146,0
74264.6,0.3581,1,90,1
66845.65,0.2904,0,63,0
69387.35,0.4119,1,140,0
48495.31,0.3133,1,71,0
54577.49,0.5629,0,239,1
101134.88,0.0981,1,66,1
113160.85,0.4391,1,75,1
34546.4,0.4407,0,176,1
54517.85,0.4525,0,160,1
87350.01,0.3157,0,52,1
139655.77,0.4099,1,157,1
133503.34,0.5328,3,322,0
41852.59,0.1999,0,157,1
106273.45,0.4362,1,100,1
61475.03,0.2815,0,118,1
95797.08,0.4557,0,54,1
85367.9,0.5124,0,95,1
33901.56,0.4157,0,137,0
76687.06,0.3597,1,119,1
94142.37,0.3054,1,74,0
59333.55,0.2053,0,203,0
53592.14,0.6315,0,65,0
29517.87,0.7305,1,189,0
81440.49,0.1152,1,250,1
65771.16,0.195,2,31,0
39537.99,0.455,2,108,0
51708.22,0.223,1,100,0
64185.11,0.4329,0,89,1
46565.44,0.4982,2,55,0
59946.32,0.1046,0,106,1
27242.41,0.8123,0,35,0
109890.51,0.4174,1,70,0
60304.33,0.1623,1,104,1
36508.15,0.2507,1,108,0
19793.94,0.1977,0,89,1
95140.57,0.165,1,131,1
76967.71,0.4279,0,144,1
65828.53,0.3866,0,50,1
88312.91,0.2503,1,211,1
88203.71,0.3682,1,147,1
65348.98,0.3997,0,129,1
53402.01,0.3831,1,73,0
49626.8,0.2442,1,74,0
72361.08,0.2563,0,183,1
112270.24,0.3482,0,128,1
57164.8,0.164,0,236,1
116356.59,0.2029,0,47,1
70821.55,0.0971,1,107,1
71062.21,0.6003,1,27,0
176716.01,0.3264,0,117,1
125958.18,0.5769,1,160,1
127436.59,0.1247,2,152,1
41817.65,0.2902,1,140,0
160569.5,0.3976,1,72,1
57699.42,0.4655,1,49,0
54048.06,0.4231,1,74,0
22659.58,0.2657,0,147,0
69343.72,0.2818,1,175,1
36771.95,0.6158,1,43,0
71949.1,0.3434,0,196,1
35500.27,0.688,1,189,0
134452.32,0.3443,0,122,1
76742.3,0.2436,0,117,1
167032.25,0.3703,0,60,1
37783.93,0.3879,0,153,0
120226.25,0.0301,1,99,1
26603.0,0.2327,0,49,0
65751.25,0.1887,0,86,1
45060.87,0.2285,0,44,1
48943.39,0.1371,0,216,1
47456.87,0.4914,0,162,0
39671.08,0.3204,0,50,0
33966.85,0.1992,1,127,0
49065.33,0.3648,0,142,1
63083.39,0.171,2,83,0
101079.48,0.6848,2,67,0
68384.92,0.1634,2,57,0
101209.01,0.0223,2,101,1
30786.16,0.1853,0,121,1
49274.59,0.1973,0,59,1
82450.4,0.0331,1,144,1
69873.09,0.5968,1,154,0
40638.5,0.5695,0,147,0
91156.31,0.5415,0,222,1
47142.35,0.3897,0,138,0
42200.46,0.1138,0,317,1
74542.63,0.3196,2,167,0
60040.6,0.3492,0,58,1
47320.05,0.3892,0,175,1
46602.49,0.5758,2,218,0
36996.98,0.2246,2,346,1
50106.86,0.5516,0,219,1
98223.84,0.5115,0,123,1
66839.38,0.1527,1,136,1
92167.91,0.3586,0,107,1
75525.89,0.271,2,181,0
45455.5,0.4058,1,185,0
28506.47,0.7298,1,194,0
39454.98,0.1721,1,242,0
44264.75,0.3353,0,47,0
42750.57,0.1159,0,122,0
93102.75,0.3059,0,319,1
92666.73,0.4746,1,104,0
161999.06,0.3902,1,93,1
42460.33,0.568,0,119,0
122866.26,0.2898,1,163,1
122524.98,0.1611,1,193,1
53932.11,0.3742,1,125,0
74094.75,0.4949,0,122,0
104645.11,0.1831,1,76,1
58307.38,0.4253,0,86,0
56309.79,0.3713,0,120,0
45147.86,0.4553,4,129,0
20701.94,0.3482,0,177,0
61803.31,0.021,0,78,1
43501.85,0.3424,3,162,0
36904.66,0.3974,2,172,0
72401.79,0.6353,2,326,0
31160.59,0.6678,1,175,0
86054.49,0.562,0,73,1
74430.4,0.2562,0,67,1
50006.74,0.4409,0,61,0
58192.42,0.4401,2,72,0
35045.43,0.4296,0,72,0
83922.78,0.4848,0,58,0
65141.29,0.2235,1,43,0
67361.74,0.3881,1,104,0
75045.56,0.1796,1,51,1
44842.56,0.3856,0,25,1
30224.97,0.5801,2,111,0
92115.02,0.5394,0,66,1
81627.65,0.3077,0,167,1
47055.76,0.0303,0,57,1
71976.83,0.4328,0,193,1
105460.11,0.2736,0,184,1
99949.0,0.7825,0,150,0
46441.49,0.7247,1,88,0
30639.87,0.0845,0,32,1
33098.83,0.5221,0,156,0
52037.68,0.4674,0,68,0
115617.51,0.4697,0,184,1
43139.73,0.1395,0,55,1
45782.28,0.2109,1,76,0
45360.18,0.1276,0,173,1
47132.65,0.2755,0,104,1
59572.42,0.1147,1,92,1
33657.04,0.2121,0,143,0
97534.55,0.4154,2,171,1
56096.6,0.6001,1,61,0
182701.79,0.0796,0,106,1
35309.0,0.3912,0,77,0
122447.76,0.1696,1,191,1
111983.34,0.1027,0,32,1
49748.83,0.6357,0,99,0
50122.37,0.2117,3,115,0
39553.76,0.2437,2,66,0
39758.56,0.416,1,150,0
59857.82,0.22,0,99,1
60434.37,0.095,0,146,1
29113.0,0.4047,1,199,0
168060.18,0.3636,0,50,1
53274.73,0.1366,0,21,1
61668.31,0.4538,0,137,0
45170.21,0.3169,1,100,0
53095.41,0.3225,0,42,1
50968.08,0.1612,0,186,1
59795.24,0.5458,0,77,0
59482.33,0.5912,1,259,0
86007.51,0.2457,0,165,1
66320.14,0.4802,2,100,0
82201.38,0.5026,2,51,0
59610.39,0.6204,0,60,0
66440.6,0.3027,2,88,0
53713.11,0.624,0,176,1
94032.93,0.1805,1,77,1
69229.34,0.4834,1,187,1
55763.03,0.3972,1,99,0
55019.36,0.2437,0,171,0
57002.04,0.2033,0,60,1
60700.05,0.1394,0,65,1
58374.68,0.2185,0,111,0
46561.13,0.21,0,103,0
84474.52,0.2952,0,154,1
86910.51,0.16,1,20,1
133617.37,0.1646,0,58,1
45632.1,0.3778,0,97,1
80813.35,0.2466,1,282,1
25358.98,0.1487,2,81,0
86948.34,0.1071,0,184,1
31086.78,0.6876,2,88,0
38447.58,0.3233,0,39,0
69529.15,0.1255,1,93,1
45266.63,0.2404,0,88,0
42563.01,0.2453,1,138,0
48138.27,0.1829,2,82,0
83144.2,0.5556,2,75,0
39347.96,0.6887,0,126,0
58432.66,0.3367,1,124,0
50493.74,0.5609,0,176,0
86590.97,0.7678,0,44,0
87690.14,0.247,0,114,1
26215.95,0.2114,0,75,0
95826.95,0.4869,0,266,1
45486.0,0.3323,0,52,0
66591.45,0.2075,0,21,1
39241.54,0.3671,0,171,1
70757.27,0.1529,0,95,1
188736.48,0.3328,0,116,1
63400.34,0.4154,0,99,1
48682.19,0.2335,1,86,0
53934.6,0.1755,0,230,1
30913.14,0.3777,1,79,0
114924.82,0.3831,0,48,1
68926.6,0.3052,2,135,0
37346.55,0.3722,0,65,0
37898.12,0.1974,2,127,0
60287.32,0.1963,1,78,1
91071.29,0.4138,0,23,0
35669.62,0.4258,0,97,0
98817.92,0.0893,1,114,1
57455.44,0.2515,1,229,1
39394.85,0.422,0,97,0
48510.68,0.1985,1,62,0
131511.46,0.3326,1,83,0
32058.06,0.1864,1,126,0
43072.85,0.4436,2,93,0
91918.96,0.4149,0,232,1
65999.71,0.082,2,59,0
41937.75,0.3211,1,53,0
92425.39,0.3312,0,117,1
94422.35,0.3169,0,353,1
69503.04,0.4612,0,81,1
45452.43,0.1837,0,285,1
48716.01,0.2763,0,203,0
68057.23,0.3353,2,140,0
33177.66,0.237,2,38,0
108825.74,0.3238,2,117,0
128681.3,0.4495,1,142,1
53842.6,0.0844,1,109,1
70280.31,0.332,1,89,1
102090.09,0.1337,0,127,1
144350.89,0.3388,0,58,1
120649.1,0.4595,1,151,1
27419.46,0.2251,0,50,0
51948.12,0.46,0,34,0
75004.97,0.0865,0,105,1
47935.05,0.1752,0,174,1
133551.85,0.2065,3,134,0
124644.23,0.1306,0,122,1
41474.39,0.3491,0,59,0
55654.6,0.4181,0,148,0
42731.88,0.7673,0,174,0
54840.94,0.2978,1,111,0
54098.16,0.4751,0,164,1
91988.24,0.2019,0,186,1
40142.5,0.1493,1,54,0
18443.42,0.4972,1,129,0
29084.35,0.3355,1,129,0
37694.3,0.6307,1,63,0
44575.46,0.6778,1,147,0
65135.73,0.1076,1,113,1
36830.91,0.455,2,218,0
34717.69,0.4957,0,76,0
39408.97,0.181,1,212,1
36241.34,0.4869,0,83,0
46652.31,0.1244,0,106,1
45762.52,0.5091,1,140,0
81640.08,0.1951,3,88,0
38357.75,0.1597,0,169,1
50974.54,0.1848,0,91,1
46851.57,0.4228,0,159,1
86163.18,0.2008,3,167,0
55858.35,0.2474,0,206,1
96068.19,0.6214,0,124,1
35647.47,0.3313,0,174,1
58558.7,0.0521,0,65,1
46205.27,0.54,1,269,1
34484.98,0.085,0,94,1
58082.52,0.2339,0,68,1
130589.94,0.1948,0,63,1
40789.95,0.5811,0,105,0
56536.7,0.4223,1,197,0
33173.14,0.7245,0,183,0
31049.8,0.2755,1,364,1
42013.09,0.4549,0,119,1
48898.78,0.5169,0,114,0
49885.6,0.4585,0,125,0
54083.73,0.1288,1,97,0
28516.85,0.1473,2,205,0
45176.13,0.1065,0,135,1
75041.11,0.3264,0,169,1
32493.32,0.731,0,263,0
51030.79,0.4835,0,173,0
68307.83,0.5609,3,93,0
42107.45,0.1182,1,115,0
69820.71,0.5414,1,197,1
30196.86,0.3291,0,61,0
89304.07,0.3093,1,117,1
70587.64,0.3943,1,131,1
61392.9,0.357,2,245,0
99326.54,0.136,0,140,1
51626.63,0.3395,0,35,0
45340.9,0.1993,1,70,0
111039.91,0.1403,0,190,1
137083.38,0.6762,0,144,1
43824.71,0.3829,0,74,1
56886.63,0.4389,0,110,0
95824.07,0.687,0,50,0
57805.24,0.128,1,52,1
78242.23,0.613,2,43,0
85065.91,0.2904,0,213,1
46488.63,0.459,1,61,0
72306.81,0.2403,1,41,0
59707.52,0.7608,0,243,0
34627.7,0.3778,2,65,0
38355.62,0.5535,0,131,0
44641.2,0.852,1,82,0
90928.97,0.4606,0,184,1
92282.63,0.1009,1,82,1
83906.71,0.5888,1,117,0
72987.96,0.6044,1,162,1
72097.3,0.3624,1,252,1
67839.66,0.0806,1,68,1
71927.84,0.1634,0,222,1
74155.03,0.1525,1,86,0
31825.08,0.5373,1,157,0
41956.51,0.3928,0,108,1
37683.79,0.1418,0,200,1
98539.75,0.0872,0,111,1
126038.8,0.2998,0,75,1
22559.88,0.2212,0,87,0
121075.13,0.6306,2,127,0
62256.9,0.4734,0,176,1
94440.37,0.8381,0,181,0
75200.28,0.6828,0,153,1
114482.56,0.2457,0,41,1
65800.59,0.2499,2,70,0
32417.23,0.7274,2,151,0
57093.54,0.3173,0,79,1
75511.88,0.1184,1,294,1
54329.22,0.3984,0,42,0
80497.33,0.6834,0,47,0
58129.94,0.1556,0,164,1
45799.15,0.4397,0,164,1
36728.55,0.41,0,134,0
50195.62,0.0635,3,117,0
65647.66,0.4181,0,370,1
24791.94,0.0943,1,43,0
42148.97,0.3639,3,116,0
24379.27,0.2871,1,171,0
45356.84,0.6522,0,80,0
102620.36,0.166,1,171,1
35110.22,0.3401,0,168,1
82159.84,0.5219,1,132,1
215770.65,0.104,1,96,1
115161.66,0.4516,1,252,1
63581.7,0.256,2,47,0
88105.96,0.6576,0,50,0
32326.5,0.1798,0,184,1
29494.63,0.2112,1,64,0
60652.38,0.0543,0,227,1
71637.56,0.1383,0,121,1
97976.4,0.6752,0,100,1
46353.73,0.0714,1,106,0
65318.33,0.4719,1,220,1
64318.35,0.0178,3,195,0
56436.57,0.4388,0,68,1
57952.92,0.4979,1,66,0
40757.0,0.0361,0,80,1
67905.23,0.2338,1,110,0
65366.98,0.0528,1,126,1
49118.68,0.1815,2,309,0
80789.19,0.3238,0,239,1
95084.78,0.2122,2,92,0
81212.08,0.4446,1,168,1
37455.19,0.1743,1,178,1
62620.04,0.5081,1,135,0
39729.76,0.4116,0,105,0
62533.0,0.039,0,263,1
39799.45,0.8162,0,184,0
106374.75,0.475,0,122,1
85178.06,0.2773,0,50,1
100593.73,0.4303,0,34,1
96112.53,0.4795,0,61,1
53009.7,0.2978,0,124,1
49438.05,0.2795,0,77,1
131107.87,0.442,0,51,0
55586.53,0.2299,0,91,0
32546.94,0.5282,1,58,0
94217.39,0.3272,0,89,1
63876.0,0.1767,1,267,1
117909.76,0.1748,0,82,1
66791.85,0.505,2,186,0
59337.65,0.4547,0,156,1
118985.2,0.3499,1,171,1
29962.15,0.5732,2,37,0
46008.75,0.2109,0,239,1
40162.41,0.4596,0,152,0
22297.15,0.3943,1,99,0
88692.39,0.4848,1,145,0
46590.96,0.2482,0,76,0
89986.56,0.1486,1,33,0
71331.19,0.6492,1,199,0
78685.5,0.3174,0,42,1
48779.73,0.5532,0,111,0
42450.26,0.283,0,110,1
62342.11,0.328,1,66,0
90547.12,0.3009,1,177,1
58531.95,0.1311,0,62,1
43657.43,0.3536,1,146,1
34906.97,0.5552,1,161,0
65635.59,0.2819,0,72,1
46661.26,0.2364,1,101,0
57972.08,0.5388,4,112,0
53774.23,0.0771,0,56,1
49021.1,0.3555,0,130,1
68337.34,0.5088,1,282,1
76843.55,0.336,0,159,1
144983.54,0.4418,1,24,0
84211.39,0.6788,0,87,0
122658.22,0.1535,0,159,1
41424.59,0.4918,0,43,0
29131.49,0.1256,2,70,0
59486.6,0.3091,0,84,0
88089.82,0.096,0,258,1
82086.0,0.1659,0,94,1
103272.01,0.6528,0,118,1
19121.23,0.2468,1,41,0
105223.25,0.6599,0,225,1
69630.51,0.4017,1,96,0
29887.45,0.1399,1,63,0
82916.39,0.6163,0,65,0
64619.22,0.3448,0,135,1
71079.42,0.7005,0,23,0
93863.71,0.4129,0,159,1
72665.64,0.5979,0,42,0
30860.39,0.4993,1,97,0
56141.93,0.2659,0,88,1
28913.38,0.1583,0,63,0
80183.89,0.1555,1,271,1
112317.69,0.4607,1,214,1
34246.74,0.7548,1,372,0
44260.21,0.2862,1,117,0
40252.76,0.1395,0,81,1
48812.54,0.4283,0,63,0
72084.22,0.3426,0,80,1
49051.15,0.5787,0,102,0
80309.13,0.6981,1,171,0
96705.05,0.6127,0,74,0
98301.22,0.4769,0,81,1
36200.15,0.1203,1,74,1
111710.73,0.1536,2,36,1
115813.05,0.3322,1,99,0
120415.79,0.2982,1,20,0
55769.55,0.3465,0,53,1
42687.9,0.6148,1,142,0
38449.13,0.0449,0,91,1
36468.31,0.7257,0,85,0
60189.95,0.1857,1,167,1
87687.39,0.3068,0,103,1
107791.2,0.3965,1,80,1
48122.22,0.3375,0,146,1
58840.77,0.7401,1,75,0
57131.77,0.5873,1,36,0
44986.78,0.3754,1,77,0
83373.62,0.2086,0,92,1
70493.92,0.5407,1,157,0
63819.91,0.7197,0,113,0
70349.96,0.5502,1,193,0
78980.25,0.4527,0,41,0
78625.13,0.0987,2,399,1
41055.48,0.4689,2,204,0
89621.26,0.3014,1,107,0
67165.48,0.3576,0,66,1
49238.09,0.4635,0,72,0
66529.67,0.4406,1,194,0
69913.56,0.1698,0,89,1
97421.54,0.2992,0,76,1
37392.67,0.1961,0,139,1
108688.68,0.4454,0,203,1
60501.59,0.5226,0,113,1
47678.27,0.355,0,32,0
47026.14,0.5769,0,83,0
38153.95,0.3073,1,88,0
27353.19,0.7225,0,161,0
81212.95,0.6307,1,171,1
146005.4,0.627,0,56,1
28913.77,0.3485,1,114,0
39038.65,0.3533,0,115,0
83969.8,0.419,0,77,0
58657.07,0.2348,0,25,1
87158.94,0.2257,0,46,0
57195.23,0.3147,0,193,1
46106.89,0.3532,1,66,0
54088.19,0.2324,0,84,0
20497.53,0.5902,3,49,0
35790.29,0.2912,1,156,0
91741.1,0.2332,1,96,0
102370.61,0.5327,0,47,1
112732.69,0.5681,0,55,1
73012.88,0.103,1,73,1
21693.52,0.4713,1,117,0
44992.32,0.1619,0,64,0
108672.61,0.3324,0,106,1
124290.2,0.1625,1,125,1
110546.5,0.6168,0,24,0
53835.39,0.2506,1,159,1
33257.68,0.6143,0,173,0
58789.34,0.5395,0,105,1
60274.42,0.1334,2,91,0
121116.02,0.5462,0,91,1
66337.2,0.1268,0,30,1
60325.28,0.5169,0,146,0
61887.46,0.459,0,69,0
71677.81,0.1498,0,216,1
79371.77,0.1357,3,118,0
43215.66,0.4737,1,161,0
37200.25,0.1228,0,238,1
110940.73,0.3489,1,147,1
28610.57,0.2026,1,78,0
125114.72,0.5159,1,74,1
25341.4,0.0662,0,70,0
46025.76,0.1261,0,124,1
92719.52,0.2223,0,54,1
59883.35,0.469,0,134,0
33109.83,0.3418,1,54,0
72539.95,0.4947,0,128,0
61706.96,0.7976,0,197,0
54327.09,0.321,0,191,1
45217.3,0.2835,0,181,1
58948.96,0.7104,0,23,0
46080.05,0.5919,2,239,0
179071.37,0.113,1,64,1
53744.27,0.4959,0,48,0
50605.19,0.4532,0,147,1
46923.02,0.4847,0,201,1
133202.78,0.0556,2,142,1
28636.0,0.4654,0,99,0
70385.64,0.4915,0,326,1
53761.86,0.312,0,61,1
31554.45,0.1293,0,195,0
41415.71,0.1746,0,83,1
69052.98,0.1198,1,145,1
40579.69,0.5435,0,175,0
67292.48,0.1351,3,194,0
130368.32,0.4808,2,105,0
64651.74,0.3837,0,215,1
31129.75,0.2463,1,68,0
40902.3,0.3738,1,91,0
52657.68,0.0994,0,100,1
51097.67,0.0792,0,75,1
64113.24,0.2503,0,90,1
68912.95,0.3692,0,63,0
130448.99,0.4517,0,38,1
59774.01,0.2688,0,63,1
35650.29,0.3142,0,72,1
100630.71,0.0622,1,125,1
105700.09,0.3622,1,333,1
66476.21,0.2069,2,126,0
53590.26,0.7574,0,98,0
79232.82,0.2934,0,81,1
54448.69,0.6844,0,73,0
23740.34,0.2477,0,24,0
77154.36,0.4296,0,91,1
89456.98,0.1236,0,45,1
114518.22,0.1923,1,295,1
43094.85,0.351,1,100,0
66288.68,0.6059,1,101,0
66937.18,0.2221,1,87,1
62219.4,0.2935,0,73,1
63050.12,0.3452,1,283,1
60883.12,0.4488,1,199,1
65860.04,0.3513,2,86,0
83558.85,0.1793,1,59,1
103686.73,0.6222,0,46,1
42601.74,0.024,0,109,1
55407.18,0.8062,1,246,0
49504.87,0.3671,0,242,1
46418.22,0.74,2,173,0
28934.38,0.3941,1,51,0
60530.35,0.6481,0,95,1
74287.22,0.7834,3,103,0
55837.73,0.3554,1,102,0
59633.27,0.4938,1,107,0
72279.56,0.5362,1,141,0
112984.27,0.2752,1,69,1
49568.26,0.5126,0,99,0
35340.13,0.3755,1,51,0
57486.3,0.7443,0,156,0
139748.91,0.4311,0,125,1
35510.89,0.2384,0,25,0
80222.64,0.3805,3,69,0
100816.87,0.7289,3,44,0
20650.81,0.1715,1,184,0
72012.87,0.3226,1,115,0
78553.47,0.0571,0,90,1
53087.63,0.2521,0,78,1
44761.45,0.051,1,128,1
45899.15,0.1574,0,101,1
51644.77,0.5767,0,86,0
52263.67,0.32,0,248,1
48009.31,0.2567,1,121,0
51276.41,0.1883,1,52,0
102319.58,0.2705,0,117,1
34665.74,0.323,0,114,0
27253.13,0.6039,1,21,0
103058.63,0.6063,1,109,0
54917.76,0.5519,0,97,1
50276.62,0.2459,1,179,1
56951.33,0.4108,0,36,0
65786.8,0.3308,0,39,1
47295.81,0.2195,1,44,0
75182.14,0.3429,1,138,0
38831.3,0.3969,0,114,0
52270.02,0.1343,0,32,0
22101.19,0.509,0,49,0
101468.81,0.3703,2,52,0
55312.85,0.3681,2,140,0
80946.75,0.5307,2,114,0
74195.48,0.5228,0,81,0
76681.53,0.4837,1,90,0
59665.01,0.4103,0,50,0
71303.62,0.8241,0,168,0
38848.39,0.4079,2,95,0
35347.03,0.55,1,100,0
57211.05,0.4694,1,185,0
44094.95,0.63,1,175,0
113715.94,0.0459,1,87,1
70885.06,0.2389,0,77,1
43372.61,0.0349,0,40,1
52987.26,0.4847,1,144,0
63567.2,0.356,2,122,0
58069.66,0.0278,1,94,0
67662.39,0.4572,0,115,1
61752.8,0.226,0,104,1
32022.83,0.1161,1,142,0
22744.83,0.8053,1,174,0
50608.56,0.1037,0,75,1
77050.92,0.5404,0,47,0
50865.18,0.2709,1,81,0
104448.96,0.0226,0,270,1
58624.09,0.3733,0,96,1
110275.63,0.5533,0,77,1
100544.59,0.3911,2,109,0
96093.71,0.223,1,167,1
34836.46,0.1374,1,63,0
60337.75,0.2363,0,139,1
103802.78,0.0569,1,124,1
67680.62,0.5074,0,115,0
76838.57,0.303,0,117,1
32062.77,0.2817,1,83,0
141981.99,0.7892,0,153,1
41935.23,0.3709,2,27,0
24404.16,0.7111,0,73,0
51123.19,0.4893,0,84,1
19903.13,0.6806,1,130,0
36742.66,0.3251,0,104,0
189345.81,0.2942,0,66,1
50462.29,0.067,0,240,1
31492.22,0.2302,0,86,1
60559.65,0.0451,1,248,1
39974.15,0.1225,0,42,0
88347.54,0.3299,0,74,1
40122.99,0.0745,0,102,0
67631.57,0.3301,2,115,0
35732.77,0.1959,2,49,0
192829.69,0.544,1,131,1
75104.12,0.1304,0,174,1
56079.32,0.4021,1,37,0
52479.02,0.454,1,92,0
46671.08,0.3822,0,243,1
42514.01,0.6257,0,123,0
41991.46,0.4063,0,420,1
127420.51,0.5789,0,104,1
46691.79,0.363,1,92,0
22965.8,0.2443,1,46,0
35430.01,0.4467,1,186,0
90896.44,0.3181,0,10,1
53447.45,0.1881,1,38,0
56368.36,0.6036,2,183,0
101358.25,0.3308,0,218,1
42204.2,0.1855,0,177,1
79585.56,0.5153,0,73,0
44331.58,0.5727,0,82,0
77586.17,0.4593,1,213,0
50210.99,0.4794,0,220,1
53707.23,0.3169,2,97,0
86600.44,0.6565,1,14,0
83835.44,0.3314,0,89,1
55578.82,0.3123,1,58,0
48424.9,0.3011,2,165,0
122960.25,0.1659,1,38,0
78057.33,0.196,0,27,1
50210.84,0.4467,1,63,0
44627.79,0.4022,1,25,0
94959.32,0.2312,1,233,1
63065.56,0.5667,1,100,0
55625.73,0.1524,0,171,1
63053.5,0.3601,1,121,0
69703.69,0.2993,1,99,1
58366.06,0.2768,1,158,1
102915.04,0.6063,0,198,1
105524.91,0.3909,1,185,1
76065.47,0.4655,0,202,1
111148.62,0.5911,0,35,0
60103.51,0.8415,0,292,1
81686.9,0.119,1,65,1
94089.84,0.0573,0,101,1
94709.28,0.4618,0,81,1
90418.09,0.158,1,96,1
79541.58,0.4381,1,197,1
144452.74,0.3368,2,225,0
46964.01,0.268,1,260,1
55834.69,0.2945,1,163,1
54364.7,0.2154,0,97,1
50734.92,0.7323,1,49,0
24466.32,0.2653,1,101,0
111155.92,0.133,0,126,1
37732.68,0.4321,0,116,0
64628.88,0.0474,1,60,1
31576.31,0.3887,0,164,0
79167.57,0.1412,0,128,1
42048.2,0.541,1,148,0
35911.65,0.3109,0,172,0
65346.2,0.1207,0,60,1
43681.04,0.4698,0,57,0
46241.29,0.5049,0,50,0
64686.34,0.372,1,163,1
85818.96,0.4521,0,226,1
41428.31,0.2868,0,171,1
38329.05,0.7185,1,143,0
60510.23,0.8888,1,71,0
76317.97,0.5371,0,78,1
115640.31,0.3553,0,48,1
36971.47,0.1006,2,95,0
51891.73,0.0131,1,210,1
101630.98,0.0562,0,167,1
145494.35,0.393,1,41,0
38296.32,0.4734,0,59,0
42938.95,0.2878,1,71,0
71075.29,0.6125,0,121,0
46166.77,0.1449,0,227,1
42546.2,0.2218,0,227,1
66836.98,0.4105,0,98,1
120239.27,0.225,1,69,1
33214.21,0.4819,1,88,0
